Claude 3.5 Sonnet (June 2024)_p50,Claude 3.5 Sonnet (Oct 2024)_p50,GPT 2_p50,GPT 3_p50,GPT 3.5_p50,Gemini 2.5 Pro (June 2025)_p50,O3_p50,O4 Mini_p50,anthropic/claude-3-5-haiku-20241022_p50
0.6351230786531245,0.14547940952450522,0.07494987743379414,0.10106773349497973,0.3545697171854289,0.7976204554744786,1.0322689894674801,0.7480431911647999,0.5237806542955629
0.6540053934491901,0.14719475257579867,0.1365313798262143,0.1018845567852465,0.34302172482914,1.1358148667969719,0.9556236779447504,0.8427030501285708,0.5558339144007086
0.7831257020327679,0.16019414266555568,0.08697996385708122,0.1031181392645363,0.38535947656777775,1.0765279118800737,1.2797044663617165,0.9828565577829296,0.6329998271941436
0.6105625974048997,0.1273057167404376,0.08793783208968875,0.08699693751030994,0.3650774470724133,0.9754079821793399,1.0674615954967697,0.9063967095110245,0.5131732235737633
0.7168126225689652,0.1552771656672829,0.09597718998499445,0.10395432102099432,0.4289131900252893,1.0423891684205355,1.0164390619919081,0.9236984774897186,0.6403725992550008
0.5932902558368172,0.148192215328052,0.12947251309540322,0.09661930861208767,0.3549683616375888,0.8354159588088477,0.9731253857273838,0.7486500635588238,0.5305050611745464
0.7131381034871798,0.1705186039497064,0.09259883739866447,0.12261386130067714,0.39315106893282603,0.974881078789419,1.2787255639659896,0.8925056249273208,0.5651056328380427
0.8122643667768473,0.16094816071009163,0.0891250348275484,0.10933633911997143,0.46057542467447216,1.0871939881757002,1.3030150334826893,0.9659407353330396,0.6438415892681285
0.7653548458386227,0.14360509810575617,0.11116669706843009,0.0985588566222049,0.390024572639315,1.0698222645561177,1.0766711147582806,1.018502887123159,0.6148419812997694
0.7289567049179421,0.14057502140496508,0.10954152168308687,0.1051768825896783,0.3889641679377972,1.0270463309863904,1.198019752582363,1.0192983458189862,0.6472664372914565
0.7503173126118958,0.17207869015805574,0.08890377086578316,0.12191956258377815,0.42495615508256007,1.0342565062837763,1.15714652132205,0.991571444058364,0.6248902202533247
0.7080060498836473,0.163274006214407,0.09693624590501426,0.1010285325381297,0.38831821994003174,0.9547573111855949,0.9336059964636694,0.9386902137696893,0.5620985966202916
0.7898206425837058,0.19009607601825185,0.08769184088587893,0.1135310665335964,0.4435884698435083,1.3488936342836797,1.2722803364202808,1.027495351808128,0.5920487945262134
0.7268440529510728,0.16625928230243125,0.2100664889928563,0.1121094742995249,0.3979564385681781,0.9539339863539837,1.2082748484379624,0.825912689704001,0.5834162613584584
0.6751108835144328,0.15782268636591798,0.08010811937358576,0.10397922869691816,0.3514809162156764,0.9818001912363065,1.0087556013705055,0.7916714132453805,0.5914147553029468
0.7157830646148452,0.1410505549283665,0.11178913356006911,0.09366257907531056,0.35176734501841994,1.0665906394878777,1.1045574876078619,0.9629026702760496,0.5715302796380637
0.6924348913606097,0.1452321129599443,0.09869810380436346,0.09310476921696144,0.3730913218767417,1.0337795308403623,1.0855950369361724,0.8623864673827291,0.5714565930505261
0.5844961925980685,0.1443442023088437,0.10200327353597342,0.10018216592626418,0.362554749711121,0.8842416016767259,0.8591084884916369,0.7620455091145965,0.5542884181667825
0.7309819950099742,0.14790654286987195,0.09679307084672958,0.09812836756527496,0.4011960942298391,1.1138286184125321,1.2387499800400779,0.9901431712056408,0.628575821083287
0.6416842148750402,0.1861559592925268,0.13407549286276094,0.10997237112062999,0.3543219671944127,0.947087598722827,1.036089931609994,0.8204763591343366,0.576970424973732
0.6535306970292851,0.1657635494673906,0.11353973892591458,0.10759294297594353,0.40543135309378336,0.9309125244118881,1.092071283236433,0.8879472753877472,0.5630382481784699
0.6672008062779035,0.16347674159841272,0.08812557550728506,0.09845333528605152,0.3550377416227967,0.9368090687000733,1.1860403852010706,0.9056853122702425,0.583489764081835
0.6766827775015883,0.1373749348856714,0.0830934598651348,0.09189575530274066,0.3891295467165822,0.9982408783575073,1.0335806159085281,0.8888331479105825,0.5760324146265741
0.7234114457393999,0.14790853187348849,0.11248064675554939,0.10503327552091665,0.3657296182877287,0.9665084971126174,1.0244728748639471,0.8838577535137802,0.5779589966657624
0.8661798576753662,0.18443604865116262,0.1282084719846304,0.10488891455680481,0.43254058439148735,1.4067963667608911,1.441928393262607,1.104185499030129,0.7000174464508585
0.7562484940427768,0.1641401618162874,0.07435234296952678,0.11217854627946952,0.41714864914432154,1.0554810627450344,1.0481294571174837,0.9432040489584536,0.6234584964343441
0.6626538242311464,0.15608179051562726,0.1019376112579608,0.1031432237120618,0.37391662328266195,0.8694562915933299,1.0333088376867516,0.8375293431710512,0.5350788449577316
0.6822977991917701,0.1555488537388885,0.13489331784612058,0.09805422944598546,0.3620204644382524,0.921150873209129,1.0313474398303404,0.9280642738016653,0.5519058976304235
0.6289272273737855,0.14308628687667344,0.08029383780276993,0.09761242685132931,0.35087420399604696,0.8725156662814088,0.9041022035899524,0.7734471925588845,0.49987907761241684
0.7200602095715669,0.167275202749645,0.110344391620905,0.10092851556035981,0.37961619491476645,0.962175946632897,1.0904395431347735,0.903582029435515,0.5758714840645945
0.7718773450220568,0.1521769228067025,0.1109991449839231,0.10878795320384825,0.4518227051914048,1.1095354704195917,1.4833297436261315,1.0216573476517004,0.6611682587115276
0.6662048762738111,0.14857997131695821,0.12762289464442503,0.10143728381946039,0.3623411161126268,0.942825475391559,1.1143859907543192,0.8187992451581024,0.5557952252780469
0.5350332620967475,0.11649422704360399,0.08441823246488682,0.08595735342957128,0.3054928959206283,0.6740038142589583,0.7704316131606127,0.6510782397426993,0.45668778907508584
0.6535573743068367,0.16270988394702848,0.08559022334245994,0.1014237651114015,0.37750566460979923,1.0457936128515872,1.196365852263007,0.8266355436217389,0.5651136663319952
0.6741431525146979,0.15785380714490316,0.08210484963908593,0.10334608964012297,0.40921457149760415,1.0750192430763463,1.1426665414475357,0.931069218930731,0.5854473819799685
0.7035485832885986,0.13992890562108634,0.1237422600091225,0.09700566217723737,0.403308829587141,0.9770863243223585,1.068621644292828,0.9404141365473203,0.5616526824567091
0.5266821712677731,0.1477822064251817,0.07109732606686431,0.10047924235835594,0.3262842619187205,0.7456007235939789,0.7194686641265149,0.6889124498600568,0.41827330486675063
0.8091346111068876,0.1574112359265321,0.10288678088989406,0.10502992857173453,0.4128503328548775,1.1478114534628143,1.190182791302245,0.9558582034486401,0.6092572172582791
0.7896718204117831,0.15214842234800371,0.09810804655511235,0.10112381537177631,0.4352974772193597,0.9592728023853601,1.3542873281772065,0.9627625447847717,0.6083275749085106
0.6529355903886815,0.1440629235524627,0.10074921798533656,0.09940833334607317,0.3374167943874821,0.8669951174805135,0.8597725483287197,0.8511518124190938,0.49089527039104575
0.6926767985258278,0.16582034760022288,0.11120082504845927,0.10109330652118736,0.3799601188828971,0.9888409633352675,1.1088064531964963,0.8818050688761322,0.5509612681170413
0.7469015294127805,0.15371052138835364,0.07013000017817506,0.09701259896545351,0.40736247514603524,1.12537285920328,1.2166801165941745,0.9122435298065187,0.6077547992540263
0.7296630771162026,0.15887401148366745,0.08305995308230377,0.0973806944279815,0.36232612884732596,1.1114213023038502,1.209266320358569,0.9095809092737757,0.5682867751409761
0.7861404421454218,0.1804072032170001,0.08586673713884134,0.11770968407366013,0.4324015356846616,1.2371789982925636,1.1772460924494341,0.9683943238263635,0.6376919271865326
0.8482410889858909,0.1625736963897343,0.12214580269962179,0.11808130415586172,0.4152948414767275,1.1092498867843272,1.1333340467895414,0.8694092775735475,0.6602026951966592
0.6228913472467962,0.15113284067439284,0.10451536559434386,0.11356616274044344,0.36170681221731127,0.9876503992893966,0.9329724837891176,0.8688042464316182,0.5036745879181806
0.6465149674749466,0.11810884640477173,0.08534908862482862,0.0818855332852675,0.3475571764694839,0.9429185465975666,1.0050627945338015,0.8672608944075011,0.6110409709618505
0.6004956207054579,0.14547749565844054,0.10157534869264628,0.0889773250749429,0.33249552568938145,0.9155715446613544,0.9553615757438156,0.7232228949317445,0.4905536943737937
0.6268773124277512,0.14748791831845998,0.09002336030077258,0.0979922076201611,0.349805147257854,0.9898153958439347,1.0547495086278742,0.9150561121845865,0.5039043422226703
0.7167178792628369,0.15424655873618892,0.07370900845039041,0.09811655528264597,0.3878596371859077,1.0502940494412967,1.0649501335863598,0.8960598000348903,0.5780308310991256
0.6961619727513724,0.13686096211412696,0.10142303474712747,0.09114524289493432,0.36227532824445347,1.0260563224635673,0.9846515281187438,1.0211331544883537,0.5859320538247799
0.6267529191181967,0.15199270622469485,0.10041715166820427,0.10696287006895486,0.35332422403013997,0.8374375657218771,0.9795689479215581,0.8202721869260675,0.5522850389840034
0.730722008705263,0.16255213251613876,0.08517947856839579,0.10754424046406667,0.4089503142085663,0.99491550919641,1.1131794227120573,0.9674937119181463,0.6156592694989781
0.7416536421055632,0.16951217858460305,0.10551485442184759,0.11973556561038995,0.4355657778797056,0.9729950182680394,1.1044989380916104,0.9259727518605437,0.6383834838354613
0.7164314248890473,0.1495211391782323,0.1053827970470787,0.10055979621764345,0.3915936723397208,1.0400022567492928,1.0813925107124152,0.9917579946164399,0.6669439165064591
0.8177533045098906,0.16108323993607673,0.13626913439288485,0.10948361721374024,0.43508743235037706,1.1626929698452457,1.2259715444595531,1.0390788904971087,0.6454071984282701
0.6586051335894697,0.11973014796947368,0.09911181967949258,0.0857150124503352,0.37586768746927834,0.9635274513584112,1.0479044533665742,0.8387261822331438,0.5800799193192966
0.6517581109349545,0.15883484591835478,0.0780219000405209,0.09947413992236225,0.3793652858557552,0.945793068975821,0.9935795786790023,0.8521636142841045,0.5276787400839832
0.639630595495463,0.139681534098464,0.08367561022878975,0.09355069838141893,0.37171645214507437,0.9576786928752736,1.0345830549820751,0.8633336617830875,0.5360258751737861
0.7296359681761833,0.13012858015166054,0.07631569748795487,0.08849305603864065,0.34828337925606645,0.9706311504341558,1.1351031415172599,0.9256156552189775,0.6103206912830582
0.6094695189701022,0.1374916587205618,0.10055784610819712,0.09941008594953638,0.31819664708721895,0.8572120975308037,0.9342682192681249,0.8348929463516808,0.48352405002903354
0.6053473932692902,0.13169866687985476,0.18230256869924588,0.1054829358235027,0.3520449990074469,0.7928578069068654,0.8377539539348929,0.7316398690319913,0.5098710946366333
0.6181262670821224,0.14977839770957216,0.09184107941373042,0.09301150446034398,0.338224198402481,0.8217948099837016,0.8917799613522793,0.8307717920206275,0.5122662737680664
0.6484827581001779,0.1565907312969828,0.10181126186430997,0.10754040764941271,0.36577163321149064,0.9737370182376862,1.049347846638727,0.9681482952940492,0.5373085202784939
0.7047028906454246,0.13271078633231292,0.1141130352684622,0.09685106403906947,0.3851191251194002,0.9921898210409679,1.1637400640834419,0.9199355251442842,0.6100657859298207
0.6800358726785382,0.14616786742138518,0.10334934761694506,0.10075275834123304,0.3819578677224561,0.9300594757306724,0.9834607492413161,0.8216447524074972,0.5582379651004273
0.627705904533736,0.14858165078477936,0.09380633261279622,0.09785045259761414,0.345471679978605,0.8371767164743696,1.0425215915485542,0.8147036317982165,0.5162740780984889
0.6963932030045503,0.13487422142044408,0.10544405780438147,0.09068716728474524,0.340814820061225,0.9173372069157171,0.9588393566237237,0.8703168595823344,0.5944916555989326
0.719737028755502,0.15291415920866547,0.09212586706071216,0.09523664845471405,0.41211794646402194,1.0904449273165868,1.0245374003612269,1.0192989712226257,0.5689140270316578
0.6626774833771433,0.15024570385843714,0.10792794295849759,0.09846065881806268,0.381275769970161,1.1124586952614948,1.0831701243956415,0.8686471462841292,0.5815298309654356
0.7210967674720956,0.15364355876848368,0.1541077144409606,0.09879534920783224,0.3909419420828465,0.9989134022843581,1.1015411959844166,0.9355028901026622,0.5457524716368419
0.6551961731063162,0.161816687921133,0.07906925995047355,0.10405649643133849,0.3701953319749096,1.0032041109702714,0.9980265757839923,0.8638425970503066,0.5433455513816389
0.8237833969735665,0.14142931093456532,0.11731871785657781,0.09722784899675554,0.42325076664853034,1.2736068043465516,1.1919203027358338,0.9991997771267397,0.5745022102015442
0.8300852940113895,0.1417669583521974,0.1851468044157681,0.10695612113929268,0.4428764105619481,1.150772481834181,1.3225506626833534,1.0766752782647702,0.6963615074174252
0.639412786041307,0.14992301793865212,0.06204731341624494,0.09713431626549769,0.34943248039211633,1.0151668281935984,1.119900488759329,0.8106829818633999,0.5137880305807667
0.6447553252230853,0.15511187996401132,0.10165047935964966,0.1011922662379105,0.33231199810808,0.8980620434160145,1.0202280140189322,0.8352518597724021,0.5455493718488283
0.736718578177227,0.15870400887836403,0.12218480662821488,0.11142028712863135,0.4399091166099639,1.108109687687747,1.1397043701741107,1.0552043111292022,0.593081006529047
0.6645797781293731,0.16124138918244127,0.1060735055729886,0.10675928289778369,0.3787512944891432,0.8670985630436944,1.0070119245510523,0.7799054034563383,0.5778872591122419
0.6851965902245972,0.14975051069961198,0.09996723880363705,0.0989314781693818,0.3752254365287493,1.0564382365839087,1.172425662468078,0.8729679983352621,0.5713677621165157
0.5925605470062398,0.1458272761125749,0.12452495530695017,0.10049060742457763,0.3823305994706038,0.7999210189957966,0.9662670545366553,0.9066819973980805,0.5449969480303366
0.7654946156582835,0.14534152853203236,0.1211844929092206,0.10093760994363712,0.4050405663854925,1.1499636794908863,1.1975161217437884,0.978392056223592,0.5885090743811251
0.7827131307514402,0.17019358299366638,0.11550364086939868,0.11297884421017344,0.4087105023598231,1.04974025210834,1.0145092397325028,0.9797792033616927,0.6303212923138999
0.6947879920911284,0.1393757517758477,0.10665712055980084,0.10200752472257592,0.4123537667420044,0.9982323347623916,1.179810392831197,0.8768513584733933,0.599934264973103
0.661434697331374,0.15909277755213053,0.0848693564728246,0.10155533974569295,0.34352781326683346,0.8602653514009807,1.0763286861067216,0.7737821804131546,0.549506067889761
0.7602218597583406,0.17234082907371887,0.10040214713234258,0.10675066969633999,0.39187133529517,1.151774737004308,1.0453262925466267,1.0030913560667343,0.59576041894926
0.7680811903591254,0.13088861873319615,0.09368230873737877,0.10805727094466512,0.38658006748169227,0.9066878378177421,1.1476065039687162,0.9609750232866323,0.5923798817913722
0.7265023813786955,0.15114790820199445,0.1178614641759347,0.10102787458267781,0.3595703443873478,0.8931483624549358,1.0276521091273514,0.8937624121238565,0.6151775480261165
0.714152729227933,0.1497543680007475,0.1172757880729119,0.09145274583544041,0.3786178598673118,0.9958548667407477,0.9315183615223445,0.9323591962095226,0.5621005957821892
0.7213452690651655,0.15199142569638274,0.08208212649931206,0.10179353760287609,0.41301042423130935,1.0352804044298292,1.0995761271533464,0.9803626600105868,0.6248945278029124
0.6119148939099198,0.14553156623113006,0.08526805590858758,0.09838188746580692,0.36165830688980866,0.918703212046987,0.9723870331852043,0.8278120816429668,0.5519665549758332
0.6210717124467524,0.12735716951586995,0.08388981768269572,0.09123320175781355,0.3320573149061176,0.9569501791695313,0.8361875532324626,0.7794460442510253,0.5274469318144068
0.6188272725126943,0.1565425901713934,0.07824797959361297,0.09782269738638597,0.3416151552588375,0.8466278109620109,0.8482692667927246,0.747469542489948,0.5412908795372559
0.8232933793967511,0.15639208833044604,0.12766287271354892,0.10740270202724138,0.4082765579901605,1.2428079995413674,1.1894838226546618,1.007721828836321,0.6415315167658674
0.8026497833208872,0.17124387980213654,0.07448074159804495,0.11242718972665144,0.4409566149382477,1.179294108228796,1.1196051681823882,1.128240987112616,0.7133263824254908
0.7126597338854286,0.17063537799199516,0.07958186838287101,0.10321231016477476,0.3903875663762484,1.0221339897481223,1.0587260213446317,0.8332808616543962,0.6181404311421067
0.6715494178533881,0.1435634438442041,0.12096731205139422,0.09353091879386483,0.34985812657980997,0.897706373118077,0.9673218882020158,0.7626557797584885,0.5147152568453206
0.6784009812791378,0.14545031664909303,0.11427155346937908,0.0924211357697711,0.37044710205425246,1.0370059924862787,1.062434498134103,0.7973452388934957,0.6363241927317452
0.8028984285835402,0.1696704388770693,0.12204599396127244,0.10029809227369006,0.4611527749666552,1.09426052918838,1.2128221001906616,1.0261943758212697,0.618938297147572
0.6731125596657691,0.12171217968192907,0.13419853809858565,0.0944173174847971,0.3948075356695085,1.015389144628491,1.05852817063448,0.8939603309457792,0.5549335160406462
0.686130028688425,0.1667369057971712,0.08769710351882581,0.10645198513047002,0.3833911106032014,1.096081862190034,1.3223665817724968,0.8990065760924273,0.5343494248892788
0.6425205942333523,0.1540117655951624,0.09055179751607562,0.10812704268266697,0.3865502566339003,0.9325991338083968,1.0097962291186209,0.7410922231896906,0.5335854327560938
0.5845324978891238,0.15787108435031935,0.07570653773413082,0.10288386662836373,0.35494803994473667,0.863317273991552,0.8423963361273391,0.8099103031293794,0.4828473476759996
0.7019442039586353,0.16535886521959994,0.09257519403661016,0.09840071073707403,0.39905280555093964,1.1142209175329425,1.272523858237211,1.0166795134363376,0.6596928981859553
0.6505542228990052,0.17067018535822884,0.0994551601398755,0.10451888325206903,0.33488693115199686,0.7631326848439115,0.9397899816167847,0.7312884886362363,0.5314323909736434
0.7024646381319803,0.14738819002205958,0.09836880332635892,0.10696575999625589,0.39771432838288606,1.0401678926433913,1.0387118189755156,0.8463917486775386,0.5293575920632757
0.7013357757719781,0.14796297770092132,0.11301985824990897,0.09776865722856443,0.4207777537373384,1.1279749728346875,1.0580036176842924,0.9922506878751791,0.588413027637077
0.652209006716159,0.1486820332437519,0.0918090871777902,0.08748179259383805,0.3452283725890469,0.8679612095558286,0.9238544401349157,0.8405950161664444,0.5379490491458785
0.7351807753852627,0.15628989629964088,0.08319146667928233,0.09852295547891277,0.38439808154660227,1.1208738852917257,1.0715611481524303,0.9774887540706695,0.5854918512039052
0.6548229665908811,0.15003720921610833,0.1363638485065221,0.10779591621461194,0.3794872883278013,0.955316820732395,0.9855006149052968,0.8417215609354181,0.6041668931807612
0.7889323260678555,0.13552446520184994,0.11555297139212875,0.10028978240226971,0.4313131511775296,1.1544800417155971,1.2355451911067084,0.9931559754760384,0.6640230932971627
0.7298323679610864,0.155448282809787,0.10013339420267817,0.09293135434029252,0.3878789187174233,0.9393343330073606,0.9307994404390058,0.8984262725663567,0.6243204311038335
0.6656973175186238,0.1809755991481143,0.08026327762351389,0.11405610502576133,0.40821723048425174,0.9701897443996155,0.9452595284943361,0.8393318613707322,0.5563663050007243
0.6576641845865957,0.13448619547709328,0.12030403389857125,0.09590863261169781,0.37083924301814136,0.926330421157978,1.0391437964579542,0.8609698175677515,0.5377368117242337
0.8067506120701967,0.1518157736060635,0.08206241922821031,0.09621701954786754,0.4179077241046249,1.162433703464921,1.2135402420856376,1.0617458082521676,0.6300584760901993
0.6028494746943217,0.129158856167928,0.07208526799515261,0.08576694138781406,0.3241236593388825,0.878612747788154,0.9774041651272691,0.8292466714339172,0.5032864816509196
0.6906225557567274,0.1433194304111056,0.09570440936663187,0.10643879186631526,0.3891813533723667,1.0512457595760214,1.310027664210293,0.9786580110998379,0.5735183310737005
0.6463531193221695,0.14080190936223327,0.11574300483423788,0.09800406791608711,0.4134841148380323,0.95371635516457,0.9672325692419078,0.8327917467718519,0.5509436547494556
0.6525675892737732,0.1280078419500131,0.09056335792557246,0.09386533766824454,0.3689832261464804,0.9695615032903648,1.1296067066704785,0.8935245167861694,0.5660015313805916
0.7206500491677099,0.14218146893730488,0.1182292252226056,0.10376400398205386,0.4170096936501021,1.1478276256293192,1.230285908249478,0.9081931241979706,0.6020541500409159
0.678406563995959,0.15624421424751828,0.10611496066001413,0.10414169362116425,0.4049743135901817,0.8627494460034784,0.9978115445114126,0.8987746301914737,0.5643832131331271
0.7356573945065331,0.14668400252035896,0.08559547853956873,0.10362448262913934,0.3890357695078033,1.001410373949559,1.0367527493086315,1.0210471199566955,0.5949701527484473
0.7431106314940159,0.13867804368111325,0.11870682851529574,0.09508594516965523,0.3848811962033868,0.9915392706221353,1.0995862989439482,0.8930077669137327,0.5610931338395206
0.748348938175509,0.1317304662426591,0.07930942518042354,0.08842267393217566,0.3545930515179134,1.0452442093914345,0.9650355348100683,0.8492910124383217,0.5917291929578689
0.6130690493948958,0.1354993452019,0.08379434513841748,0.09780655821351115,0.355133465707992,0.8772386049086683,0.8609644515854679,0.7507814794040194,0.5064113301682155
0.7620336070428553,0.1652193210505861,0.1573798778284261,0.10922400915400353,0.4158291926340236,1.159239780215925,1.2415697953007492,0.9266461430342928,0.6569780687351964
0.8081386061979482,0.16209993897565986,0.19752749331202682,0.11335130448555353,0.43297386736751814,1.1007821046500201,1.1957523525722737,0.9770949164632796,0.6737368727680895
0.7506169166571717,0.16447277324311138,0.09493753787129955,0.10212023507234826,0.37476134704791625,0.9367743525774005,1.1108392650946692,0.9370616412800876,0.5792409982284298
0.8543605444210773,0.15785464288800324,0.12866784131489475,0.10816427448630889,0.4412459726808605,1.1318675721842062,1.263502805936345,0.9974169992653975,0.6169829973379299
0.6968193844901106,0.14293428410075307,0.10870293845460598,0.10382180815197295,0.4364209229940473,0.90112078588059,1.065643283236135,0.8704926384462226,0.5760650336597181
0.724017543988557,0.15748523157548605,0.11861842631187028,0.10211325235706815,0.4041528341558035,1.0781451623689111,1.0939819553085641,0.9078519658236034,0.6534344244766356
0.9268760880560181,0.1451745137345196,0.12781510925607129,0.09143168365863719,0.41247830734437735,1.4541348875454625,1.529012664233056,1.3582708378277226,0.7453614176529257
